Iteration	Posterior	Likelihood	Prior	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	branch_lengths[22]	branch_lengths[23]	branch_lengths[24]	branch_lengths[25]	branch_lengths[26]	branch_lengths[27]	branch_lengths[28]	branch_lengths[29]	branch_lengths[30]	branch_lengths[31]	branch_lengths[32]	branch_lengths[33]	branch_lengths[34]	branch_lengths[35]	branch_lengths[36]	branch_lengths[37]	branch_lengths[38]	branch_lengths[39]	branch_lengths[40]	branch_lengths[41]	branch_lengths[42]	branch_lengths[43]	branch_lengths[44]	branch_lengths[45]	branch_lengths[46]	branch_lengths[47]	branch_lengths[48]	branch_lengths[49]	branch_lengths[50]	branch_lengths[51]	branch_lengths[52]	branch_lengths[53]	branch_lengths[54]	branch_lengths[55]	branch_lengths[56]	branch_lengths[57]	branch_lengths[58]	branch_lengths[59]	branch_lengths[60]	branch_lengths[61]	branch_lengths[62]	branch_lengths[63]	branch_lengths[64]	branch_lengths[65]	branch_lengths[66]	branch_lengths[67]	branch_lengths[68]	branch_lengths[69]	branch_lengths[70]	branch_lengths[71]	branch_lengths[72]	branch_lengths[73]	branch_lengths[74]	branch_lengths[75]	branch_lengths[76]	branch_lengths[77]	branch_lengths[78]	branch_lengths[79]	branch_lengths[80]	branch_lengths[81]	branch_lengths[82]	branch_lengths[83]	branch_lengths[84]	branch_lengths[85]	branch_lengths[86]	branch_lengths[87]	branch_lengths[88]	branch_lengths[89]	branch_lengths[90]	branch_lengths[91]	branch_lengths[92]	branch_lengths[93]	branch_lengths[94]	branch_lengths[95]	branch_lengths[96]	branch_lengths[97]	branch_lengths[98]	branch_lengths[99]	branch_lengths[100]	branch_lengths[101]	branch_lengths[102]	branch_lengths[103]	branch_lengths[104]	branch_lengths[105]
110	-14383.84	-14462.2	78.35934	0.00372059	0.00027604	0.00257423	0.001949	0.00258323	0.000826466	0.000289875	0.00663443	0.00634279	0.00180882	0.00164837	0.00517265	0.00421077	0.0047826	0.00278014	0.00259883	0.00425904	0.00143668	0.00445186	0.00517378	0.00638649	0.0028963	0.014334	0.00790426	0.00253053	0.00290522	0.00120041	0.000489068	0.00334873	0.00569152	6.63637e-06	0.000930118	0.000323455	0.00193394	0.00305376	0.00268452	0.000641365	0.0108923	0.0115162	0.00429196	0.00139823	0.000848705	0.000457953	0.00162954	0.00620675	0.00149959	0.00174589	0.0013116	0.00142748	0.00242185	0.0023994	0.00230835	0.0538914	0.00525546	0.00384749	0.00488472	0.0015415	0.00314811	0.0065801	0.00307509	0.00846567	0.00335968	0.00552461	0.00100259	0.000666245	0.000506748	0.00254806	0.00506118	0.00301174	0.00661734	0.00797225	0.000199105	0.0248932	0.00940078	0.00251565	0.00114418	0.000318253	0.000708793	0.00158341	0.00250053	0.00177772	0.00184087	0.00185168	0.000200326	0.00858735	0.00432481	0.00127805	0.0122035	0.00965225	0.00532422	0.00608809	0.00161776	0.021663	0.00563849	5.1524e-05	0.000421572	0.000668701	0.00266928	0.00899175	0.00127907	0.00101785	0.00730192	0.000296566	0.00365164	0.00121452
111	-14382.8	-14461.24	78.44305	0.00409967	0.00027604	0.00158638	0.0016992	0.00258323	0.000826466	0.000256719	0.00663443	0.00634279	0.00190561	0.000493208	0.00517265	0.00467354	0.00565505	0.00252454	0.00292349	0.00450882	0.00161963	0.00303485	0.00517378	0.00752585	0.00315675	0.0175431	0.0076094	0.00192216	0.00516813	0.00129671	0.000489068	0.00235282	0.00669817	8.93647e-06	0.00116165	0.000335395	0.00354504	0.00292901	0.00424014	0.000827842	0.00744504	0.0115162	0.00429196	0.0018885	0.000579486	0.000420385	0.00166069	0.00472753	0.00286113	0.00187168	0.00113183	0.0022691	0.00400748	0.00303493	0.00195243	0.0451714	0.00525546	0.0057374	0.00456686	0.0015415	0.00224814	0.00690522	0.00307509	0.0101006	0.00344563	0.00455405	0.000981081	0.000666245	0.000506748	0.00248444	0.00595328	0.00301174	0.00627535	0.00774581	0.00017848	0.0178471	0.00940078	0.00367129	0.00108754	0.000655441	0.000355323	0.00136419	0.00182425	0.0014153	0.00184087	0.00148257	0.000191737	0.00858735	0.00432481	0.00122938	0.0122035	0.00965225	0.0069231	0.00673938	0.00158856	0.0171445	0.0082244	5.1524e-05	0.000426098	0.000323408	0.00266928	0.00899175	0.000822687	0.000514652	0.00770962	0.000324479	0.0030594	0.00109181
112	-14393.19	-14471.49	78.29488	0.00502063	0.000238534	0.00254699	0.00180587	0.00258323	0.000826466	0.000223229	0.0078121	0.00584953	0.00184178	0.000731624	0.00517265	0.00467354	0.0057575	0.00252454	0.00255874	0.00382106	0.00251072	0.00303485	0.00668918	0.0066589	0.00233656	0.0144419	0.0072306	0.00192216	0.00516305	0.00180547	0.000549035	0.00242481	0.00601705	4.11127e-06	0.00102382	0.000381799	0.00388688	0.00292901	0.00424014	0.0011703	0.00786982	0.0106234	0.00264941	0.0023912	0.00108969	0.000367904	0.00173927	0.00482394	0.00225454	0.00360339	0.00113183	0.00272207	0.00595454	0.00303493	0.00310725	0.0542121	0.00584339	0.00663837	0.00456686	0.00246863	0.00155418	0.00742475	0.00307509	0.00885705	0.00143807	0.00285033	0.00105781	0.00129944	0.000506748	0.00181225	0.00458498	0.00322651	0.00547774	0.00774581	0.00017848	0.0229486	0.0107269	0.00454917	0.00108754	0.000889043	0.000355323	0.00197917	0.00182425	0.000990564	0.00356546	0.00156222	0.000208105	0.00731849	0.00432481	0.00183253	0.0122035	0.00700421	0.00646286	0.00673938	0.00158856	0.0194238	0.00578654	4.11999e-05	0.000991731	0.000309587	0.00219503	0.00899175	0.000822687	0.000514652	0.00967862	0.000467459	0.00238589	0.00105956
113	-14383.74	-14462.25	78.51856	0.00485858	0.000174793	0.00234762	0.00175517	0.00258323	0.000826466	0.000169809	0.00725615	0.0039347	0.00208845	0.000909129	0.00517265	0.00380622	0.0044681	0.00252454	0.00410518	0.0039562	0.00251072	0.00394142	0.00484189	0.00732226	0.00340885	0.0130897	0.0047892	0.00292224	0.00516305	0.00133417	0.000549035	0.00324475	0.00485454	2.61704e-06	0.00115276	0.000498949	0.00417633	0.00349879	0.00375034	0.0012861	0.00786982	0.00933381	0.00265726	0.00166419	0.00108969	0.000420984	0.00119688	0.00482394	0.00170563	0.00489809	0.00113183	0.00272207	0.00595454	0.00230891	0.00396176	0.0513558	0.00584339	0.00427016	0.0047109	0.00219874	0.00149045	0.00464021	0.00307509	0.00885705	0.00179247	0.00340994	0.000650026	0.00129944	0.000516736	0.00244779	0.00584013	0.00200297	0.00480215	0.00813269	0.00017848	0.0170284	0.00957629	0.00454917	0.00189099	0.000634816	0.000637454	0.00168535	0.00182425	0.00227667	0.00262615	0.00193524	0.00020173	0.00729084	0.00429512	0.00141992	0.00954605	0.011308	0.00401198	0.00673938	0.00158856	0.015914	0.00578654	4.11999e-05	0.000770002	0.000317414	0.00350758	0.00899175	0.000843623	0.00053959	0.00967862	0.00036402	0.00233287	0.00236906
114	-14388.47	-14466.87	78.40363	0.0042488	0.00020149	0.00371601	0.00130998	0.00258323	0.000826466	0.000133564	0.00899025	0.00367873	0.00118577	0.000494385	0.0022208	0.00417712	0.0044681	0.00134295	0.00410518	0.00313571	0.00244312	0.00514389	0.00581227	0.00846307	0.00209658	0.0148809	0.0047892	0.00225279	0.00529979	0.000794939	0.000661012	0.00324475	0.00485454	6.13696e-06	0.000985027	0.000718704	0.00417633	0.00350915	0.00236911	0.00144591	0.00786982	0.00933381	0.00273216	0.0011862	0.00108969	0.000274485	0.000973797	0.00482394	0.00204106	0.00237476	0.00112734	0.00214912	0.00596171	0.00350543	0.00178456	0.0588903	0.00568381	0.00785476	0.0047109	0.00219874	0.00149045	0.00534671	0.00494957	0.00784615	0.00312645	0.00340994	0.000368889	0.000690571	0.000349881	0.00387135	0.00619658	0.00313268	0.00485786	0.00942185	0.00017848	0.0196189	0.00701422	0.0036028	0.00220282	0.000647286	0.00103687	0.00168535	0.00313397	0.00221007	0.00173962	0.00217647	0.000635558	0.00896939	0.00429512	0.00142061	0.0111836	0.0111507	0.00373603	0.00673938	0.00272239	0.015914	0.00546817	4.79099e-05	0.000604447	0.000396114	0.00504497	0.00899175	0.000843623	0.000960421	0.0045784	0.000647857	0.00306787	0.00148782
115	-14397.16	-14475.45	78.29112	0.00479189	0.00020149	0.00329849	0.0018362	0.00296652	0.000826466	9.04494e-05	0.00899025	0.00255419	0.00176255	0.000706844	0.00225192	0.00417712	0.00668997	0.00134295	0.00426931	0.00313571	0.00236101	0.00542434	0.00581227	0.00846307	0.00209658	0.0148809	0.00566273	0.00235208	0.00560198	0.0010447	0.00045123	0.00324475	0.00377183	6.13696e-06	0.000985027	0.000837366	0.00492691	0.00350915	0.00206884	0.00098019	0.00786982	0.00933381	0.00221268	0.00117387	0.000664293	0.000396139	0.0028804	0.00554325	0.00270808	0.0022866	0.00166066	0.00219516	0.00596171	0.00238616	0.00247294	0.0588903	0.00602648	0.00738573	0.0047109	0.00487994	0.00322947	0.00314796	0.00475848	0.00764593	0.00312645	0.00340994	0.000368889	0.000704706	0.000826546	0.00302922	0.00555507	0.00313268	0.00475562	0.0073688	0.00021787	0.0252902	0.00547169	0.0036028	0.001851	0.00163596	0.000962884	0.00258301	0.00360367	0.00230207	0.00173962	0.00192765	0.000639367	0.00896939	0.00547836	0.00142061	0.0111836	0.00726302	0.0061249	0.0062924	0.00272239	0.015914	0.00546817	6.54513e-05	0.000604447	0.000262663	0.00384911	0.00899175	0.000970546	0.00095535	0.00731474	0.000593355	0.00351839	0.000932604
116	-14396.34	-14474.65	78.31028	0.00340715	0.00020149	0.0025346	0.0018362	0.0038229	0.000764191	6.55404e-05	0.00604129	0.00305865	0.00174404	0.000842277	0.0022899	0.00417712	0.00668997	0.00185974	0.00641143	0.00310522	0.0023407	0.00433123	0.00581227	0.00521847	0.00150919	0.0138686	0.00757133	0.00235208	0.00560198	0.00148909	0.00045123	0.00324475	0.00698294	4.1171e-06	0.000985027	0.000894038	0.00492691	0.00398494	0.00279577	0.00179069	0.0088327	0.0104603	0.00221268	0.00155535	0.000621711	0.000396139	0.00268835	0.00843807	0.00323768	0.00306309	0.00166066	0.00238829	0.00895746	0.00335366	0.00209319	0.0520556	0.00568801	0.00659517	0.00378029	0.005192	0.00351565	0.00338458	0.00454464	0.00764593	0.00312645	0.00432929	0.000240509	0.00073815	0.000826546	0.00302922	0.00840309	0.00300926	0.00493152	0.00667741	0.00021787	0.0176831	0.00547169	0.00507893	0.00131842	0.0015427	0.000962884	0.00272686	0.0020665	0.00171972	0.00172905	0.00285078	0.000600659	0.00896939	0.00547836	0.0010287	0.0138492	0.00726302	0.00395886	0.0062924	0.00251287	0.0150019	0.00546817	8.17363e-05	0.000611398	0.000813673	0.0037358	0.0107272	0.000843054	0.000937954	0.00601429	0.000696475	0.00369489	0.00125086
117	-14396.27	-14474.82	78.55446	0.00351868	0.00020149	0.00137566	0.0018362	0.00287282	0.00111299	5.00714e-05	0.00742019	0.00302686	0.00139698	0.000809732	0.00112074	0.003212	0.00692116	0.00199081	0.00645678	0.00288578	0.00304902	0.00548844	0.00581227	0.00521847	0.00150919	0.0169776	0.00629895	0.00216225	0.00548567	0.00148909	0.00043662	0.0028054	0.00674846	4.85366e-06	0.00144881	0.000584827	0.00383778	0.00398494	0.00276033	0.00192163	0.0088327	0.0104189	0.00221268	0.000958185	0.00105209	0.000438049	0.00268835	0.00843807	0.00264106	0.00437481	0.00109695	0.00215074	0.0082011	0.00335366	0.00234109	0.0383418	0.0043259	0.00499411	0.00344699	0.0042082	0.00351565	0.00336713	0.00322626	0.00764593	0.00359873	0.00432929	0.000439949	0.000463829	0.00084541	0.00242597	0.00754635	0.00300926	0.00597226	0.00669558	0.000171993	0.0176831	0.00547169	0.00574971	0.00131842	0.00101023	0.00139107	0.00362225	0.00153653	0.00238819	0.00188953	0.00285078	0.000557682	0.00590165	0.00450873	0.0010287	0.0138492	0.00624604	0.0038841	0.00699702	0.00253021	0.0150019	0.00546817	0.000277774	0.000650047	0.000905834	0.0037358	0.0112532	0.00110081	0.000937954	0.00559565	0.00059832	0.00226712	0.00125086
118	-14384.43	-14463.05	78.62027	0.00351868	0.000294357	0.00232533	0.00164336	0.00287282	0.000872988	5.47029e-05	0.00742019	0.00285578	0.00165614	0.000934459	0.00177932	0.003212	0.00731786	0.00199081	0.00418013	0.00400659	0.00304902	0.00548844	0.00581227	0.00642596	0.00150919	0.0169776	0.00629895	0.00360651	0.00360884	0.00177735	0.000676037	0.0028054	0.00479211	3.16993e-06	0.00144881	0.000749691	0.00436151	0.00401068	0.00276033	0.00168279	0.00896345	0.0104189	0.00247295	0.00145288	0.000748002	0.000599773	0.00184896	0.00491178	0.00275446	0.0028184	0.00101115	0.00215074	0.0082011	0.00335366	0.00220053	0.0300014	0.00651639	0.00587462	0.00261739	0.0042082	0.00315606	0.00397661	0.00322626	0.00873955	0.00359873	0.00652564	0.000954342	0.000325838	0.00119214	0.00231055	0.00754635	0.00300926	0.00692098	0.00996223	0.000245385	0.0200767	0.00547169	0.00574971	0.000977767	0.00158755	0.000819845	0.00274478	0.00164834	0.00183014	0.00295953	0.00184437	0.000557682	0.00575204	0.00173805	0.00121976	0.0100856	0.00598431	0.0038841	0.00699702	0.00187664	0.0160578	0.00703971	0.000296974	0.000573226	0.000432869	0.0037358	0.0104329	0.00151684	0.000991137	0.00630595	0.00059832	0.00205308	0.00144481
119	-14376.18	-14454.8	78.62146	0.00371315	0.000209333	0.00232533	0.00164336	0.00182341	0.000673623	8.0511e-05	0.00511605	0.00346472	0.00173977	0.000792993	0.00236037	0.00504552	0.00731786	0.00177171	0.00237996	0.00400659	0.0020437	0.00310472	0.00817111	0.00697465	0.00162401	0.0169776	0.00629895	0.00290673	0.00360884	0.00177735	0.000653528	0.00325445	0.00479211	5.19634e-06	0.0014286	0.000295038	0.00561205	0.00343036	0.00267059	0.00142701	0.00896345	0.0119642	0.00247295	0.00137522	0.00068122	0.00069346	0.00122474	0.0065883	0.00303966	0.00196911	0.00118965	0.00234387	0.00505816	0.00222394	0.00220053	0.0264752	0.00579342	0.00587462	0.00285011	0.0042082	0.00315606	0.00530076	0.00486258	0.00873955	0.00331555	0.00487539	0.000954342	0.000672949	0.000544596	0.00224061	0.00533815	0.0029703	0.00797095	0.00962518	0.00045685	0.0200767	0.00745141	0.00458622	0.00156367	0.00140283	0.00048197	0.00326013	0.00207175	0.00188477	0.00287521	0.00209868	0.000722204	0.00575204	0.00206255	0.00144312	0.0100856	0.00942727	0.0047965	0.00699702	0.00383057	0.0151984	0.00703971	0.0002145	0.000999112	0.000290864	0.00501096	0.0104545	0.00115283	0.00153575	0.00630595	0.00051569	0.00199279	0.00144481
120	-14373.94	-14452.6	78.66711	0.00349011	0.000307104	0.00105337	0.00113909	0.00182341	0.000438123	0.000137996	0.00790838	0.00268738	0.00194665	0.00045399	0.00236895	0.00473012	0.00731786	0.00240576	0.0027928	0.00400659	0.0020437	0.00344677	0.00817111	0.00522651	0.00239662	0.0169776	0.00455134	0.00343998	0.00305871	0.00177735	0.000653528	0.00255975	0.00425391	8.0091e-06	0.000760574	0.000675492	0.00341014	0.00442723	0.00261947	0.00158575	0.00896345	0.00916079	0.00220034	0.00107814	0.000508297	0.000582594	0.00122474	0.00623197	0.0026039	0.00181854	0.0012826	0.00225075	0.00728408	0.0014612	0.00265296	0.0179453	0.00685422	0.00587462	0.00506954	0.00636315	0.00418606	0.00478042	0.00486258	0.00886035	0.00331555	0.0051924	0.00125946	0.000893975	0.000725407	0.00224061	0.00734182	0.00327921	0.00797095	0.00708179	0.00047125	0.0200767	0.00998487	0.00304186	0.00172269	0.00128106	0.000453414	0.00211934	0.00211464	0.00188477	0.00301664	0.00209868	0.000979871	0.00737313	0.00195698	0.00315926	0.0100856	0.00942727	0.0047965	0.00547539	0.00285403	0.0151984	0.00792914	0.0002145	0.00077577	0.000261117	0.00501096	0.0102838	0.00177716	0.000984633	0.00810159	0.000379216	0.00248768	0.00196482
121	-14370.04	-14448.91	78.87427	0.00452671	0.00026749	0.00211069	0.00113909	0.0012001	0.000497005	0.000161651	0.00702327	0.00371895	0.00269318	0.000605138	0.00332252	0.00473012	0.00671286	0.00289592	0.00448429	0.00412606	0.00180516	0.00344677	0.00817111	0.00511843	0.0033279	0.0183527	0.00455134	0.00306254	0.00305871	0.00107805	0.000721513	0.00221686	0.00425391	8.56175e-06	0.00032989	0.000989806	0.00326221	0.00340391	0.00281354	0.00132671	0.00896345	0.00878227	0.00220034	0.00155122	0.00080121	0.000582594	0.00122474	0.00623197	0.00165252	0.00181854	0.00130184	0.00225075	0.00400196	0.00119023	0.00342151	0.011634	0.00685422	0.00397298	0.00405922	0.00229429	0.00331513	0.00361319	0.00486258	0.00886035	0.00213526	0.00565614	0.00178693	0.000849677	0.00065488	0.00287064	0.00577472	0.00327921	0.00797095	0.00708179	0.000354831	0.0200767	0.00626169	0.00348623	0.00169134	0.00128106	0.000363064	0.00163957	0.00270603	0.0017692	0.00440397	0.00182365	0.00110575	0.00747524	0.00201068	0.00145533	0.0100856	0.00942727	0.00575314	0.00547539	0.00255032	0.0151984	0.00904644	0.0002145	0.00077577	0.000315132	0.00313184	0.00902739	0.00162705	0.000984633	0.00673235	0.000223003	0.00323241	0.00275915
122	-14375.94	-14454.79	78.8525	0.00452671	0.000324469	0.00200389	0.00110707	0.00105084	0.000371336	0.000244571	0.00701204	0.00335017	0.00269318	0.00102371	0.00230097	0.00376026	0.00496538	0.00289592	0.00275307	0.00456086	0.00291209	0.0033298	0.00740652	0.00597159	0.0033279	0.0090777	0.00695091	0.00252571	0.00305871	0.00153978	0.000721513	0.00221686	0.00498414	7.39234e-06	0.00043709	0.000989806	0.00326221	0.00373696	0.00365648	0.00132671	0.00896345	0.00951034	0.00238387	0.00148403	0.00158261	0.000773442	0.00142713	0.00623197	0.00165252	0.00220034	0.00186836	0.00151757	0.00361306	0.000933991	0.00362338	0.00888847	0.0046427	0.00600499	0.00247614	0.00229429	0.00331513	0.00384061	0.00431992	0.00886035	0.00407729	0.006007	0.00126427	0.000704345	0.000605499	0.00287064	0.00577472	0.00327921	0.0091351	0.00588235	0.000754354	0.0228985	0.00897336	0.00360046	0.00121277	0.000959109	0.000741059	0.00171051	0.00191323	0.0017692	0.00440397	0.00182365	0.00171869	0.00747524	0.00152851	0.00156833	0.0096685	0.013801	0.00355787	0.00520867	0.00274695	0.0195013	0.00765088	0.000318972	0.00142642	0.000502946	0.00449447	0.00846893	0.00152778	0.00107365	0.00673235	0.000154866	0.00305933	0.00431728
123	-14380.34	-14459.08	78.73394	0.00452671	0.000405434	0.00228901	0.00102132	0.00220656	0.000385103	0.000222372	0.00701204	0.00335017	0.00190489	0.00157443	0.00216528	0.00376026	0.00397732	0.00289592	0.00333464	0.00443952	0.00186269	0.00340878	0.00730563	0.00597159	0.0033279	0.0133609	0.00417485	0.0022885	0.0068888	0.000912611	0.000721513	0.00339548	0.00524794	7.39234e-06	0.000445284	0.000744558	0.00470936	0.00476671	0.00415536	0.00218292	0.00896345	0.0107573	0.00238387	0.00123456	0.00158261	0.000773442	0.000886959	0.00514467	0.0012537	0.00220034	0.00328349	0.00192621	0.00320934	0.000933991	0.00433107	0.0135672	0.00604179	0.00373239	0.00229961	0.00231449	0.00392009	0.00412956	0.00388343	0.00506818	0.00407729	0.006007	0.0016111	0.000704345	0.000575796	0.00402568	0.00366267	0.0015872	0.00794279	0.00793299	0.00163498	0.0262549	0.00711699	0.00295508	0.000774061	0.000790773	0.000350477	0.0016246	0.00191323	0.00123002	0.00406665	0.00290602	0.00104949	0.00747524	0.00379581	0.00153933	0.0134525	0.013801	0.00363007	0.00347436	0.00201364	0.0195013	0.00671377	0.000289506	0.000589476	0.000423189	0.00581329	0.0114267	0.00136091	0.00105094	0.00451835	0.000212622	0.00214761	0.00431728
124	-14381.18	-14459.89	78.71387	0.00452671	0.000361774	0.00153386	0.00121398	0.00257423	0.00062498	0.0002103	0.00701204	0.00323411	0.00120593	0.00157443	0.00155007	0.00376026	0.00397732	0.00296169	0.00333464	0.00692303	0.00186269	0.00261497	0.00730563	0.00508384	0.00370046	0.0133609	0.00548623	0.00268158	0.0068888	0.00117548	0.00096921	0.00253479	0.00524794	5.19641e-06	0.000552551	0.0009342	0.00470936	0.0069059	0.00415536	0.00155844	0.00942092	0.0107573	0.00319119	0.00160818	0.00183486	0.000773442	0.000890503	0.00575884	0.00158956	0.00206635	0.00202573	0.00278017	0.00320934	0.00202733	0.00454732	0.0105635	0.00786657	0.00373239	0.00377173	0.00381024	0.00287244	0.00466202	0.00377725	0.00506818	0.00260884	0.006007	0.0018769	0.000558523	0.000336742	0.00356613	0.00570856	0.00184172	0.00787561	0.00793299	0.00177789	0.0210346	0.00859014	0.00295508	0.00111314	0.00115779	0.000422539	0.00213973	0.00244827	0.00132713	0.00294696	0.00211901	0.000811526	0.00516179	0.00379581	0.0032795	0.0142177	0.00883732	0.00498562	0.00314281	0.00388174	0.0195013	0.00671377	0.000312509	0.000688427	0.000401801	0.00395406	0.0114267	0.00136091	0.00111712	0.0054742	0.000198243	0.00267617	0.00431728
125	-14386.23	-14464.93	78.7006	0.00491302	0.000361774	0.00127956	0.00160958	0.00245416	0.00062498	0.000303385	0.00404429	0.00331022	0.00120593	0.00215623	0.00155007	0.00376026	0.00397732	0.00195903	0.00395878	0.00698439	0.00163698	0.00665009	0.00660812	0.0049007	0.00392659	0.0159129	0.00548623	0.001825	0.007758	0.00112394	0.00096921	0.002833	0.00524794	6.01332e-06	0.000458076	0.000667804	0.00307657	0.0051666	0.00400612	0.00155844	0.00942092	0.0107573	0.00208504	0.00118918	0.000951392	0.00100133	0.00130321	0.00910244	0.00117065	0.00251138	0.00205484	0.00283737	0.00523877	0.00202733	0.00646749	0.0105635	0.00746795	0.00373239	0.00377173	0.0037908	0.00415412	0.00498777	0.00377725	0.0100796	0.00193511	0.00531674	0.0018769	0.000558523	0.000437118	0.00173596	0.00523307	0.000954105	0.0071875	0.00793299	0.00177789	0.0193106	0.00859014	0.00206281	0.00207989	0.00115779	0.000584255	0.00168995	0.00284422	0.00108119	0.00484647	0.00112401	0.000256348	0.00516179	0.00379581	0.00271183	0.0115427	0.00883732	0.00364924	0.00324109	0.00469408	0.0195013	0.00597506	0.000312509	0.000877002	0.000389101	0.00456937	0.0108885	0.00131819	0.000757576	0.00650007	0.000294737	0.00267617	0.00386472
126	-14383.65	-14461.89	78.23969	0.00491302	0.000454227	0.00366072	0.00160958	0.00228574	0.000374417	0.000187728	0.00404429	0.00621511	0.00166063	0.00137149	0.00155007	0.00327661	0.00322458	0.00164363	0.00395878	0.00698439	0.00143098	0.00383692	0.00846508	0.0049007	0.00576455	0.0159129	0.00548623	0.00226932	0.00669583	0.00310541	0.00100623	0.00178555	0.00720372	5.25439e-06	0.000724506	0.000484839	0.00307657	0.00574527	0.00285593	0.00155844	0.0105883	0.0107573	0.00224206	0.00287948	0.000610397	0.00100133	0.00136	0.00910244	0.00143215	0.00251138	0.00242651	0.00380221	0.00350388	0.00202733	0.0059349	0.0506771	0.00514229	0.00588003	0.00252886	0.00356561	0.00415412	0.00453358	0.00377725	0.0100796	0.00344688	0.00687268	0.0018769	0.00036494	0.000437118	0.00168446	0.0062555	0.00097412	0.00706583	0.00793299	0.00208069	0.0190105	0.0117798	0.00119202	0.00145733	0.00154333	0.000651579	0.00172015	0.00308947	0.00174827	0.00300871	0.000917752	0.000256348	0.00681894	0.00242047	0.00249377	0.0115427	0.00883732	0.00364924	0.00324109	0.00469408	0.0183963	0.00597506	0.000422602	0.000553191	0.000260689	0.00391762	0.0108885	0.000667948	0.000779861	0.00435279	0.000424311	0.00267617	0.00431102
127	-14367.12	-14445.15	78.0269	0.00471616	0.000454227	0.00366072	0.00160958	0.00228574	0.000419085	0.000182624	0.00678048	0.00390469	0.00247727	0.000903151	0.0021715	0.00327661	0.00470526	0.00203281	0.00302426	0.00593759	0.00178158	0.00800916	0.00569185	0.00639058	0.00576455	0.0119199	0.00802272	0.00143915	0.0071403	0.00158732	0.00121021	0.00178555	0.0065653	5.25439e-06	0.000661272	0.000800269	0.00213854	0.00481073	0.00285593	0.0022908	0.00849414	0.00912031	0.00236994	0.00267418	0.00045112	0.000889906	0.00136	0.00593144	0.00143215	0.00187401	0.00242651	0.00200418	0.00282683	0.000738388	0.00475724	0.0853693	0.00437783	0.00534044	0.00259337	0.00519894	0.00595703	0.00453358	0.00549239	0.00786821	0.00230508	0.0100904	0.00122516	0.00049985	0.000437118	0.00168446	0.0062555	0.00132359	0.00706583	0.00793299	0.00336508	0.0183286	0.0109131	0.00134976	0.00145733	0.00197403	0.000512227	0.00169535	0.00215745	0.00271251	0.00288339	0.000917752	0.000321065	0.00413808	0.00264944	0.002025	0.00918326	0.00883732	0.00324415	0.0026885	0.00330154	0.0183963	0.00754602	0.000482944	0.000553191	0.000347171	0.00459598	0.0108885	0.000667948	0.000928552	0.00507694	0.000424311	0.00302946	0.00431102
128	-14369.26	-14447.32	78.06192	0.00471616	0.000454227	0.00328421	0.00118057	0.00161768	0.00019386	0.000182624	0.00678048	0.00464663	0.00109046	0.000903151	0.00263518	0.00316584	0.00556506	0.00149499	0.00302426	0.00593759	0.00164098	0.00534904	0.00810765	0.00604446	0.00896355	0.0140484	0.00574791	0.00150113	0.00563871	0.00140545	0.00117277	0.00178949	0.00422733	5.30545e-06	0.000514891	0.000744227	0.00345144	0.00485621	0.00359153	0.00270008	0.0084688	0.00912031	0.00209069	0.00174152	0.000698586	0.000959112	0.00136	0.00920219	0.00265441	0.000805053	0.00297841	0.00149601	0.0043059	0.0023138	0.00614928	0.0853693	0.00612867	0.00457898	0.00259337	0.00457418	0.00479607	0.00585895	0.00549239	0.00786821	0.00153849	0.00577126	0.000966321	0.000661352	0.000448003	0.00168446	0.0062555	0.00149894	0.0083512	0.0069903	0.00349525	0.0196297	0.00747677	0.000906473	0.00140803	0.0014708	0.000486546	0.00138217	0.00226055	0.00234267	0.00233599	0.000917752	0.000363791	0.00429155	0.00264944	0.002025	0.00843134	0.00791649	0.00212999	0.00457199	0.00330154	0.0190757	0.00754602	0.000616815	0.000849181	0.00031653	0.00330824	0.0108885	0.00107307	0.000646336	0.00539947	0.000424311	0.00232254	0.00431102
